name|region|link|population|children|pupils|settl_num|revenue|rev_budg_ua|budget|dotation|dot_reverse|area|inst_num|school_13|school_12|school_1|kindergart|extracur|culture|physical|med_assist|dispensary|clinic|ambulance|build_gen|court|civil_prop|retirement|social_prot|fire_secur|treasury|local_govern|
Волочиська територіальна громада|Хмельницька область|http://decentralization.gov.ua/region/common/id/565|34394|1335|3307|40|42549009|38312600     4236409  –  –|38312600     4236409  –  –|38312600     4236409  –  –|38312600     4236409  –  –|490||11|10|0|21|3|52|2|19|7|1|1||true|true|true|true|true|true|true||
Ганнопільська територіальна громада|Хмельницька область|http://decentralization.gov.ua/region/common/id/568|6747|201|667||5398600|2983100||2411500|false||58||||7||24||||||||true|true|true|true|true|true||
Гвардійська територіальна громада|Хмельницька область|http://decentralization.gov.ua/region/common/id/569|6668|467|621|11|577800000|388820000|4000000|184980000|----|1710|41|||false|6|false|17|false|10|1|false|1||true|true|true|true|true|true|true||
Гуківська територіальна громада|Хмельницька область|http://decentralization.gov.ua/region/common/id/1315||||||||||||||||||||||||||||||||
Гуменецька територіальна громада|Хмельницька область|http://decentralization.gov.ua/region/common/id/572|12634|1120|1802|21|21072400|21072400|||1066600|24956|73|||1|13||32||14|2||||true|true|true|true|true|true|true||
Дунаєвецька територіальна громада (міська)|Хмельницька область|http://decentralization.gov.ua/region/common/id/575|39620|2840|3751|51|55874900|32957100|14639600|8278200||66118|150|16|8|1|29|1|55|1|32|4|1|2||true|true|true|true|true|true|true||
Дунаєвецька територіальна громада (селищна)|Хмельницька область|http://decentralization.gov.ua/region/common/id/576|11524|569|1003|18|17908800|10544200|3939300|3425300||26078|55|5|4||10||20|1|11|3||1||true|true|true|true|true|true|true||
Китайгородська територіальна громада|Хмельницька область|http://decentralization.gov.ua/region/common/id/803|4515|242|339|13|3522500|1757400||1765100||186734|||||5||19||8|1|||6|1|1|1|1|1|1|14||
Колибаївська територіальна громада|Хмельницька область|http://decentralization.gov.ua/region/common/id/802|5611|385|543|7|14434729|8838777|2023152|3572800|false|7002|19|1|3|false|4|false|5|false|6|false|false|false|12|2|2|2|2|2|2|3||
Ленковецька територіальна громада|Хмельницька область|http://decentralization.gov.ua/region/common/id/1316||||||||||||||||||||||||||||||||
Летичівська територіальна громада|Хмельницька область|http://decentralization.gov.ua/region/common/id/584|19838|1514|1988|45|23019300|16297400|2683300|4038600|false||113||||14|2|52|2|27|3|1|1||1||1|3|3|1|2||
Лісовогринівецька територіальна громада|Хмельницька область|http://decentralization.gov.ua/region/common/id/585|8503|441|639|14|8375800|6025500|100000|2250300|false|257986|38|||false|4||21||10|3||||true|true|true|true|true|true|true||
Маківська територіальна громада|Хмельницька область|http://decentralization.gov.ua/region/common/id/586|7690|388|600|8|17185800|5278300|2172500|2835900||10363|24|2|3||3||9||5|1||1||true|true|true|true|true|true|true||
Меджибізька територіальна громада|Хмельницька область|http://decentralization.gov.ua/region/common/id/587||445|732||||12420|25491|false||||||8|1|23|false|9|2|false|false||1||1|1|1|1|||
Наркевицька територіальна громада|Хмельницька область|http://decentralization.gov.ua/region/common/id/589|6603|337|529|16|7958000|6992900||965100||21494|33|3|2|false|4|false|12|1|9|1|false|1||true|true|true|true|true|true|true||
Новоушицька територіальна громада|Хмельницька область|http://decentralization.gov.ua/region/common/id/591|27028|1344|2468|53|234984|154684||8030||747|181|||0|32|2|77|1|41|4|1|1|11|5|1|1|2|1|1|2||
Полонська територіальна громада|Хмельницька область|http://decentralization.gov.ua/region/common/id/594|33452|2884|3674|30|27075900|17740900|203400|9131600|0|533|100|||2|15|2|41|||||||true|true|true|true|true|true|true||
Понінківська територіальна громада|Хмельницька область|http://decentralization.gov.ua/region/common/id/595|8590|615|1077|7|15171300|4178400|0|2328700||179963|15||||3|false|3|1|1|1|1|1||true|true|true|true|true|true|true||
Розсошанська територіальна громада|Хмельницька область|http://decentralization.gov.ua/region/common/id/801|4481|282|552|7|13114900|6560200||0||1002||2|1||2|false|8|false|4|2|false|false||true||true|true|true|true|true||
Сатанівська територіальна громада|Хмельницька область|http://decentralization.gov.ua/region/common/id/596|8002|403|664|11|95552|74885||20667|false|202972||||false|3|1 1|6|1 1|5|3|false|1||true|true|true|true|true|true|true||
Старосинявська територіальна громада|Хмельницька область|http://decentralization.gov.ua/region/common/id/602||||||||||||||||||||||||||||||||
Судилківська територіальна громада|Хмельницька область|http://decentralization.gov.ua/region/common/id/604||||||||||||||||||||||||||||||||
Чемеровецька територіальна громада|Хмельницька область|http://decentralization.gov.ua/region/common/id/607||||||||||||||||||||||||||||||||
Чорноострівська територіальна громада|Хмельницька область|http://decentralization.gov.ua/region/common/id/608|11954|777|1132|21|11724900|8596400|141200|2987300||26293|55|||1|9||19|1|14|2||||true|true|true|true|true|true|true||
Білозірська територіальна громада|Черкаська область|http://decentralization.gov.ua/region/common/id/475||658|664|||65627|617|23447|false|||||false|2|false|6|false|1|1|false|false||1|1|1|1|1|1|||
Єрківська територіальна громада|Черкаська область|http://decentralization.gov.ua/region/common/id/556||162|438|||7803630|1131161|143755|379169|||||1|2|0|2|0|1|1|0|0||||||||||
Мокрокалигірська територіальна громада|Черкаська область|http://decentralization.gov.ua/region/common/id/518||123|371|||||||||||false|4|false|9||2|2|false|false||true|true|true|true|true|true|||
Набутівська територіальна громада|Черкаська область|http://decentralization.gov.ua/region/common/id/524||||||||||||||||||||||||||||||||
Ротмістрівська територіальна громада|Черкаська область|http://decentralization.gov.ua/region/common/id/530||||||||||||||||||||||||||||||||
Селищенська територіальна громада|Черкаська область|http://decentralization.gov.ua/region/common/id/532||||||||||||||||||||||||||||||||
Стеблівська територіальна громада|Черкаська область|http://decentralization.gov.ua/region/common/id/535||||||||||||||||||||||||||||||||
Степанецька територіальна громада|Черкаська область|http://decentralization.gov.ua/region/common/id/536||||||||||||||||||||||||||||||||
Тальнівська територіальна громада|Черкаська область|http://decentralization.gov.ua/region/common/id/540||||||||||||||||||||||||||||||||
Шполянська територіальна громада|Черкаська область|http://decentralization.gov.ua/region/common/id/554||||||||||||||||||||||||||||||||
Вашківецька територіальна громада|Чернівецька область|http://decentralization.gov.ua/region/common/id/1317||||||||||||||||||||||||||||||||
Вашковецька територіальна громада|Чернівецька область|http://decentralization.gov.ua/region/common/id/358|5443|440|704|5|37670||false|20300|false|58.67|12||||2|false|3|false|2|2|false|false|3|true|true|true|true|true|true|true||
Великокучурівська територіальна громада|Чернівецька область|http://decentralization.gov.ua/region/common/id/359|14191|836|2221|5|104430||false|68410|false|996|9||||2|0|5|2|3|2|1|0|6|true|true|true|true|true|true|true||
Вижницька територіальна громада|Чернівецька область|http://decentralization.gov.ua/region/common/id/360||||||||||||||||||||||||||||||||
Волоківська територіальна громада|Чернівецька область|http://decentralization.gov.ua/region/common/id/361|6319|464|791|3|71830||false|28122|0|560|10||||3|false|5|5|false|2|false|false|6|true|true|true|true|true|true|true||
Глибоцька територіальна громада|Чернівецька область|http://decentralization.gov.ua/region/common/id/363|10857|389|1354|3||||||68406|14||||3|false|4|false|2|1||false|6|true|true|true|true|true|true|true||
Клішковецька територіальна громада|Чернівецька область|http://decentralization.gov.ua/region/common/id/367||490|752|||2452811|false|3276211|false|||||2|false|1|6|false|1|2|false|1||1|1|1|1|1|1|||
Конятинська територіальна громада|Чернівецька область|http://decentralization.gov.ua/region/common/id/1365||||||||||||||||||||||||||||||||
Красноїльська територіальна громада|Чернівецька область|http://decentralization.gov.ua/region/common/id/1339||||||||||||||||||||||||||||||||
Мамалигівська територіальна громада|Чернівецька область|http://decentralization.gov.ua/region/common/id/372|12744|680|1398|11|128966||false|59895|false|175|45||||6|1|23|false|2|6||false|6|true|true|true|true|true|true|true||
Недобоївська територіальна громада|Чернівецька область|http://decentralization.gov.ua/region/common/id/374||435|647|||2334820|false|3454194|false|||||false|2|false|7|false|false|2|false|false||1|1|1|1|1|1|||
Рукшинська територіальна громада|Чернівецька область|http://decentralization.gov.ua/region/common/id/381|6886|240|771|6|53554||38|33147|false|10857|29||||4|false|12|false|5|2|false|false|6|true|true|true|true|true|true|true||
Селятинська територіальна громада|Чернівецька область|http://decentralization.gov.ua/region/common/id/1364||||||||||||||||||||||||||||||||
Сокирянська територіальна громада|Чернівецька область|http://decentralization.gov.ua/region/common/id/382|11469|863|1408|2|||1219|||38|||||3|3|7|1|false|1|1|2|true|true|true|true|true|true|true|true||
Сторожинецька територіальна громада|Чернівецька область|http://decentralization.gov.ua/region/common/id/385||||||||||||||||||||||||||||||||
Тереблеченська територіальна громада|Чернівецька область|http://decentralization.gov.ua/region/common/id/1318||||||||||||||||||||||||||||||||
Усть-Путильська територіальна громада|Чернівецька область|http://decentralization.gov.ua/region/common/id/795|2270|226|362|6|20748|||11022||9206|13||||2|false|4|false|5|false|false|false|6|true|true|true|true|true|true|true||
Чудейська територіальна громада|Чернівецька область|http://decentralization.gov.ua/region/common/id/388||||||||||||||||||||||||||||||||
